id_restaurant,restaurant_name,phone,street,building,id_cuisine,id_geography
41353118,BATARD,2122192777,WEST BROADWAY,239,33,9598
50068743,JING FONG,6466785511,AMSTERDAM AVENUE,380,19,19296
50060323,PIEROGI BOYS,6464134488,GOLD ST,445,64,6190
50075196,SMASHBURGER,7182221101,DEKALB AVENUE,80,2,6102
50052663,SET BAR LOUNGE & BILLARDS,7187585999,MCDONALD AVENUE,1828,2,1201
41208272,KAWA SUSHI 8 AVENUE,2123666888,8 AVENUE,24,47,12304
50058992,TINA'S CUBAN CUISINE RESTAURANT,6466493663,3 AVENUE,940,51,16567
41639084,LA CABANA PERUANA,7188483133,LIBERTY AVE,9304,61,5192
50074985,FAN FRIED RICE BAR,9292902197,DEKALB AVENUE,525,80,6193
50084405,PICO DE GALLO RESTAURANT,3475907142,GRAND CONCOURSE,2233,76,22109
50036927,REDWOOD PLEASUE CLUB,7188929393,SCHURZ AVENUE,2680,2,20395
50072370,KIRVENS,9178066646,LYDIG AVENUE,736,2,22020
41318159,JUNIOR'S SEAFOOD,2125680027,WEST  180 STREET,700,71,21786
41594882,LA NOSTRA PIZZERIA,2123607453,2 AVENUE,2146,62,19733
50072529,THE LOST LADY,3474550228,AVENUE C,171,78,10594
41547596,FUJI SUSHI BEDFORD,3479851198,BEDFORD AVENUE,1185,47,5456
50045972,CROWN CHICKEN BURGER & PIZZA,7184051000,EAST GUN HILL ROAD,332,17,22724
41011016,STARBUCKS COFFEE,2129699066,AVENUE OF THE AMERICAS,1320,13,17073
50034097,BAMBOO TAVERN,6465237149,ROCKAWAY PARKWAY,1370,2,3224
41400630,SAFFRON,3473924152,CROSSBAY BOULEVARD,161-50,76,3576
41720066,MAGGIE REILLY'S,6464763209,9 AVENUE,340,45,14603
50086611,MODERN BREAD AND BAGEL,6467752985,COLUMBUS AVENUE,472,2,19394
50057380,THE BROOKLYN FIREFLY,3475783701,3 AVENUE,7003,63,2438
50043143,IHOP,7183535576,NORTHERN BLVD,15517,60,17665
41713701,TROPICAL ROTISSERIE CHICKEN,3477446863,SEDGWICK AVENUE,2701,76,22566
50069894,JAMAICAN JERK HOUSE,7182352023,PINE STREET,507,16,4505
40399373,LA BARCA RESTAURANT,2129281090,BROADWAY,3892,51,21323
50058302,THE HIGHWATER,2063758961,BROADWAY,3420,38,16807
50072673,LEM'S FISHNET,7182856778,EAST   98 STREET,345,71,3747
40694122,TRACKSIDE,7188459610,ROCKAWAY BOULEVARD,114-46,2,4832
50018481,THE HANDPULLED NOODLE,9172620213,BROADWAY,3600,4,20956
50079051,LATINO COFFEE SHOP & PIZZA,7188802591,LIBERTY AVENUE,150-19,51,6775
40746560,BOWLERO,7186510440,34 AVENUE,6910,2,14976
50059672,GOOD FRIENDS 1,7182872345,NOSTRAND AVENUE,1376,19,3534
50045954,TASTE TACO HOUSE,2123350290,CHURCH STREET,178,19,8915
40363630,LORENZO & MARIA'S KITCHEN,2127941080,THIRD AVENUE,1418,22,18830
41217679,LUXOR LOUNGE,2124755544,MACDOUGAL STREET,118,2,11276
40367870,AMORE PIZZERIA & RESTAURANT,7184450579,STRATTON STREET,3027,63,18400
41325953,33 GOURMET,2129041351,WEST   33 STREET,157,26,14446
50070586,RAMEN TAKUMI,2122292752,UNIVERSITY PLACE,1,47,11465
40399356,O'HANLON'S BAR,7185209550,QUEENS BOULEVARD,118-12,2,8814
50063280,ENZO'S OF ARTHUR AVE,7187334455,ARTHUR AVE,"",46,23056
50067016,WANISA KITCHEN,7185223027,SMITH STREET,142,80,5839
50097716,BROOKLYN BAY SEAFOOD,7183335833,3 AVENUE,7026,71,2428
50067717,BEN AND JACKS STEAKHOUSE,2126825678,EAST   44 STREET,219,2,14836
40398688,MASTER WOK,7182586943,KINGS PLAZA SHOPPING CT,5100,19,1262
50079605,BRODO BROTH SHOP,6468581494,BROADWAY,2144,73,19248
50045154,RIU PLAZA (Fashion Bar & Kitchen/Grab & Go),3053333264,WEST   46 STREET,305,2,16596
50055985,MARCHE MADISON,2127790110,1 AVENUE,630,2,13485
40369087,BLUE BAY RESTAURANT,7188846476,JOHNSON AVENUE,3533,2,22871
50048281,TAJ MASALA,3473782655,MALCOLM X BOULEVARD,256,42,5624
41302181,DUNKIN',7187561011,ATLANTIC AVENUE,1720,27,4917
50078667,PEP BAKERY CAFE,2019661400,3 AVENUE,9413,13,1578
50092962,NEW BROOKLYN GYRO GUYS,7187080349,3 AVENUE,4704,54,3329
40808118,BAR TABAC,7189230918,SMITH STREET,128,33,5887
50057824,SERAFINA LUDLOW,2123589800,RIVINGTON STREET,98,58,9698
40367241,JG MELON RESTAURANT,2127440585,3 AVENUE,1291,2,18528
41444899,CASA ASIA,7187676868,14 AVENUE,149-45,21,19578
50096080,BROOKLYN BARBECUE HOUSE,7182560218,18 AVENUE,8515,19,1183
40790306,STARBUCKS,7185394072,20 AVENUE,13811,13,19263
41700337,TASTE OF LAHORE,7187796700,NORTHERN BOULEVARD,7310,59,15385
50012107,GOOD HOPE RESTAURANT,7188480225,LIBERTY AVENUE,121-15,19,5855
50036116,ANTEPLI BAKLAVA,7187450777,5 AVENUE,7216,81,2217
50067694,AGRA HEIGHTS,7184435700,WILSON AVENUE,226,42,6785
50087848,KOSHER BRAVO PIZZA,3477025121,KINGS HIGHWAY,902,48,1164
50066300,PRATT INSTITUTE DINING HALL,6319536100,WILLOUGHBY AVENUE,200,2,6301
50058910,HUNGER PANG,9176270785,CHURCH AVENUE,1021,4,3243
40387990,T.G.I. FRIDAY'S,2124838321,BROADWAY,47,2,7648
50043051,CHAMPION COFFEE,7183833251,NASSAU AVENUE,142,13,10376
50070864,BORDER BURRITO,7187822510,BEDFORD AVENUE,287,53,8617
40648876,WESTSIDE TAVERN,2123663738,WEST   23 STREET,360,2,13640
50008656,LA GUALACENA BAR & RESTAURANT,7184561002,WYCKOFF AVENUE,178,76,7150
50057456,KENNEDY FRIED CHICKEN,3478276439,NOSTRAND AVENUE,1429,2,3458
50073048,IPIZZA NY,9172658973,WEST  125 STREET,351,62,20324
50000975,JEEPNEY,2125334121,FIRST AVENUE,201,32,11373
41154379,ALMONDINE,7187975026,WATER STREET,85,7,7301
50068193,SALTWATER COFFEE,9178812466,EAST   12 STREET,345,13,11433
50052953,SWEETGREEN GANSEVOORT,9146023590,GANSEVOORT STREET,32,67,12489
50055957,LAO JIE HOT POT,7184310026,53 STREET,811,19,2787
40400544,THE ARCH DINER,7185313718,RALPH AVENUE,1866,2,2201
50077202,JERK CHICKEN AND GRILL,7189260766,NEW YORK AVENUE,907,16,3451
50003918,NEW APOLO RESTAURANT,7183871773,GRAND STREET,508,20,8196
41640846,RANDOLPH BEER,2123343706,BROOME STREET,343,2,9600
41541403,SAPPORO SUSHI RESTAURANT,7189836038,RICHMOND AVENUE,1650,47,1202
50005134,KINFOLK,3477992946,WYTHE AVE,94,2,23056
50098683,SUBWAY,3479343350,HYLAN BOULEVARD,1750,69,542
41463800,CHANCE 11,3479873555,FULTON STREET,895,2,5554
50036272,NEW CHINA RESTAURANT,7187697429,NEPTUNE AVENUE,271,19,446
50067926,CALLE DAO CHELSEA,2124144104,WEST   23 STREET,461,20,13886
40886613,D'ANGELO'S PIZZERIA AND RESTAURANT,7184596074,108 STREET,63-27,63,11917
50037770,OASIS RESTAURANT & BAR,7187086800,WHITE PLAINS ROAD,4653,16,23014
41523665,PARSON'S DINER,7183532223,PARSONS BOULEVARD,2527,2,18888
50036496,TAQUERIA ACATLAN,7184562095,IRVING AVENUE,298,53,6837
41708751,SINGLECUT BEERSMITHS,7186060788,37 STREET,19-33,2,19091
50018061,TROPICAL PARADISE RESTAURANT & BAKERY,3472183268,UTICA AVENUE,1250,16,2973
50079499,SUGAR & WATER NYC,7164662030,23RD AVE,2914,7,18781
41368444,ANGELA'S SANDWICH SHOP,2127595344,6 AVENUE,1428,26,17873
41629116,Asian Kitchen 55,7183423721,CHURCH AVENUE,5424,19,3507
50076000,ONE TEA GROUP,3478281302,ROOSEVELT AVE,13637,13,16573
50080631,COMMON GOOD HARLEM,9172616996,FREDERICK DOUGLASS BOULEVARD,2801,13,20498
50044020,TEXAS ROTISSERIE,2123960700,1 AVENUE,1315,2,18106
50014078,RED LOBSTER,2127306706,TIMES SQUARE,5,71,15609
41286149,REMEDY DINER,2126775110,EAST HOUSTON STREET,245,2,10018
40762618,BURGER KING,7184431001,MYRTLE AVENUE,1412,37,6810
41377019,FINO,7182291330,BELL BOULEVARD,3913,52,17826
41646384,MOMOFUKU MILK BAR CG,3474576066,SMITH STREET,360,13,5286
41401433,SUBWAY,3473464689,BOSTON ROAD,2515,68,22329
40867057,TIM HORTONS,2126300320,PENN PLAZA,2,2,14501
50080221,NEW SHANGHAI CHINESE RESTAURANT,7188460125,84 ROAD,125-02,19,7863
50045356,MCDONALD'S,2129962864,3 AVENUE,1872,2,19611
41177613,YAMA,2123553370,EAST   49 STREET,308,47,15268
41369267,BUILDING ON BOND / ROBERT BAR,3478538687,BOND STREET,112,2,5773
50069064,SOUP N BURGER,7185136939,EMMONS AVENUE,1825,2,480
40594962,TRIBECA TAVERN,2129417671,WEST BROADWAY,247,2,9647
50019132,Deep Indian Kitchen,6469187778,8 AVENUE,940,42,17980
50035091,MIXTAPE,9177053052,MYRTLE AVENUE,1533,2,6854
50007746,BURGER KING,7185499637,BROADWAY,6007,37,22934
50044861,LAO JIE SPECIAL SOUP BUNS,7188862822,38 AVENUE,136-20,19,16858
50080570,IN FINE FETTLE,7189817888,JEWETT AVENUE,961,2,1398
41241627,MCDONALD'S,7182941309,UNIVERSITY AVENUE,1749,2,21803
50052988,NYBG-HUDSON GARDEN GRILL-DAVID EDWARDS,7188178700,SOUTHERN BOULEVARD,2900,2,22421
41300049,TASTEE PATTEE BAKERY AND GRILL,7182575400,ROCKAWAY PARKWAY,1431,16,3154
40951896,STARBUCKS,2125572718,PARK AVE FRNT 1,125,13,14809
50072138,HUI'S GARDEN,7188881550,COLLEGE POINT BLVD,4108,19,15704
40577241,ROYAL BAKERY & ROTI SHOP,7186040200,NOSTRAND AVENUE,618,16,4889
50047124,NIX,2124989393,UNIVERSITY PLACE,72,82,11785
50064650,SZECHUAN STORY,7183588895,UNION ST,3610,19,17479
50012597,JADE GARDEN,7188430872,LINDEN BOULEVARD,96-27,19,4554
50053326,MIRAKUYA,7185763279,FLUSHING AVENUE,727,47,6989
50056569,BREEZES ISLAND GRILL RESTAUANT & LOUNGE,7185725012,S CONDUIT AVE,23006,16,4038
50010711,212 STEAKHOUSE,2128580646,EAST   53 STREET,316,77,15811
50087484,NY NOODLES,7189468300,86 STREET,2369,83,907
50005943,GIARDINI PIZZA,7185965320,SMITH STREET,363,63,5106
50071153,THALI BAR BAAR,9293640144,RICHMOND AVENUE,1949,42,946
41660639,CAFETAL SOCIAL CLUB/CHACHIS,2129661259,MOTT STREET,285,46,10301
41529719,WING HUA II,7184368833,CHURCH AVENUE,223,19,3069
41704296,MIGHTY QUINN'S BARBEQUE,2126773733,2 AVENUE,103,9,10876
40395910,MCDONALD'S,7182297701,NORTHERN BOULEVARD,250-01,37,18270
41455068,OVEST PIZZOTECA,2129674392,WEST   27 STREET,513,63,14626
41687431,STAMINA GRILL & JUICE BAR,2125137020,NASSAU STREET,80,2,8046
41306801,DUNKIN',7182933535,EAST  170 STREET,140,2,21376
50075103,PQR,9174357736,2 AVENUE,1631,63,18966
50039749,DIM SUM BAR,7183888988,GRAND STREET,167,19,8734
50057001,BED-STUY FISHFRY,3474420050,NOSTRAND AVENUE,827,72,4191
50059666,JUICY CUBE,2127992888,WEST   72 STREET,166,49,19066
41225826,WILD BAGELS,7183339453,STILLWELL AVENUE,1901,6,938
40390973,MIRACALI BAKERY,7187797175,ROOSEVELT AVENUE,76-04,7,13858
50050863,WASHINGTON AVENUE CAFE,7182303734,WASHINGTON AVENUE,621,13,5044
50008606,NIKO NIKO SUSHI & BOWL,2122320152,JOHN STREET,133,47,7715
50075543,FOO HING KITCHEN,7186657593,3 AVENUE,2706,19,20407
50068045,CURRY LEAF,9172255618,CORSON AVENUE,19,4,2723
40932233,CELESTE,2128744559,AMSTERDAM AVENUE,502,46,19489
41714253,BUFFALO WILD WINGS,7189836912,RICHMOND AVENUE,1447,2,1408
50067183,DAISY PIZZA,7187867861,36TH AVE,2817,62,16041
50056740,SMITH FOOD EXPRESS,7188550405,SMITH STREET,23,2,6191
41238222,COFFEE SHOP,7185193965,KOSSUTH AVENUE,3424,2,22766
50063403,BADSHAH MODERN INDIAN RESTAURANT,6466492407,9 AVENUE,788,42,17806
50038896,BOISHAKHI,7186061242,36TH AVE,2914,8,15951
50005320,FU ZHOU WEI ZONG WEI,2124313555,EAST BROADWAY,88,19,8541
50090463,NUAN XIN RICE ROLL,2129200156,ELDRIDGE STREET,67A,4,9069
40380559,SUPERNOVA-NOVOTEL HOTEL,2123150100,WEST 52 ND STREET,226,2,17564
50080728,JOEY BATS CAFE,2129511189,ALLEN STREET,129,13,9676
50060424,THE CRAFTSMAN,2129330592,BROADWAY,3155,2,20431
41685527,CAMPAGNA QUATTRO GATTI,2125701073,EAST   81 STREET,205,46,18845
41230437,THE CROOKED KNIFE,2126962593,EAST 30 STREET,27-39,2,13472
50037443,SUSHI REN,2127108888,2 AVENUE,1584,47,18844
41549545,IL SOGNO ITALIANO RISTORANTE,7183567800,JEFFERSON BOULEVARD,26,46,99
41702607,CHIPOTLE MEXICAN GRILL,7187094385,AUSTIN STREET,7030,53,9761
41371617,GU,2127521142,EAST   52 STREET,155,47,16018
50004698,ROSEBANK PIZZA,7184475300,BAY STREET,1372,63,1274
50055949,KE LAI LE ASIAN CUISINE,7183997999,WASHINGTON AVENUE,791A,4,4489
50093671,FLAME GYRO,3479092223,CHURCH AVENUE,2701,52,3399
50036649,LOS CHILES BAR & RESTAURANT,7186140690,37TH AVE,9607,53,14787
50056884,GOOD STOCK,9178052631,PARK AVENUE,230,73,15352
50013579,THAI BASIL,7188918889,NOSTRAND AVENUE,3682B,80,740
50041019,MERAKIA,2123801950,WEST   21 STREET,5,36,12651
50069420,QIU'S HOUSE CHINESE & JAPANESE RESTURANT,9176013221,65 STREET,2229,21,1429
40741728,WALLSE RESTARUANT,2123522300,WEST 11 STREET,342344,35,12132
41709379,LONE STAR BAR & GRILL,7187996364,5 AVENUE,8703,2,1725
50044186,LEFKOS PYRGOS,7189324423,DITMARS BLVD,3302,7,18829
40869790,EL BUEN AMBIENTE,7182201515,EAST  198 STREET,108,51,22575
50068911,THE CREPE MASTER,9179951552,WEST  116 STREET,139,2,20035
50060168,CROWN FRIED CHICKEN,7182246030,MARCUS GARVEY BOULEVARD,167,17,6352
40738028,ALI'S ROTI SHOP,7186552178,WHITE PLAINS ROAD,4220,16,22964
50032798,GONG CHA,2124650852,WEST   32 STREET,12,13,13973
50037728,NO.1 FAVOR TASTE RESTAURANT,7184390578,61 STREET,732,19,2530
50010580,MARCONI'S PIZZA & PASTA,7187984970,EAST GUN HILL ROAD,179,63,22774
41474954,MIKADO BISTRO,2122559981,6 AVENUE,525,47,12240
41709869,DINOSAUR BAR-B-QUE,3474297030,UNION STREET,604,9,4931
41251802,LETY BAKERY,7185076539,37 AVENUE,7707,7,14331
50065129,BROOKLYN HALAL GRILL,7182355920,LIBERTY AVENUE,1148,54,5018
41240596,PANERA BREAD,7184942450,MARSH AVENUE,280,68,358
50085445,ECOWAS KITCHEN (AMALA JUNCTION),7182771881,BELMONT AVENUE,1039,1,4581
50001484,TOYAMA CUISINE,7185678877,7 AVENUE,6001,47,2618
50014568,INSOMNIA COOKIES,2153831320,WEST   14 STREET,304,2,12543
41098607,GEORGE'S,2122698026,GREENWICH STREET,8789,2,10045
50074650,CUMIN INDIAN CUISINE,7184322481,JOHNSON AVENUE,3549,42,22875
50008191,SHAKE SHAKE 8 KTV,7186668533,41 AVENUE,136-21,19,16281
40611479,JOE'S OF AVE U,7184494285,AVENUE U,287,46,804
50005709,"EMPLOYEE CAFETERIA, SOCIAL SECURITY ADMINISTRATION OFFICE",7185573724,JAMAICA AVENUE,155-10,2,7282
41014435,YOLI RESTAURANT,2124201075,EAST    3 STREET,274,51,9955
50070895,TAJ KEBAB,7186333006,DITMAS AVENUE,416,54,2547
41330043,PASTICCERIA BRUNO BAKERY & RESTAURANT,7184480993,FOREST AVENUE,676,7,2114
41247493,MY PLACE FAMILY PIZZA,7185622399,EAST  198 STREET,240,62,22541
50071450,BUSHWICK TACO COMPANY,7186765305,KNICKERBOCKER AVENUE,839,53,6282
41662786,THE PONY BAR,2122880090,1 AVENUE,1444,2,18424
41649164,DONG KING,7185388253,WEST  165 STREET,80,19,21175
41722751,SAKURA 7,7188949888,GRAND AVENUE,6554,47,10264
50054273,MAJORELLE,2129352888,EAST   63 STREET,28,45,18005
50072279,NINJA GRILL,2129950999,ESSEX STREET,103,47,9491
41334633,SHI,3472422448,CENTER BOULEVARD,47-20,19,13569
50064056,PORTO SALVO,9293767866,EAST  161 STREET,424,46,20762
50053669,FAMOUS CALABRIA PIZZERIA,2122330009,SAINT JAMES PLACE,27,63,8312
50105211,Little River,9176968738,EAST   29 STREET,440,58,12577
50005442,GRIDDLE CAFE DELI,7189377947,HUNTERS POINT AVENUE,30-18,2,12645
41686184,OLI 99¢ FRESH PIZZA,7186180025,EAST BURNSIDE AVENUE,2,62,21947
40571128,THE HEIGHTS BAR & GRILL,2128667035,BROADWAY,2867,79,20111
50099527,G & S,6463191558,WHITE PLAINS ROAD,4386,58,22988
41488373,CRAWFORDS,7189987002,CONEY ISLAND AVENUE,19421944,48,1438
50073262,BROADWAY PIZZA,7186026110,BROADWAY,1142,62,6456
50056259,LA COSTA DEL SOL RESTAURANT,7189265517,JAMAICA AVE,17003,51,7737
50061258,COR THAI YOU,7186767388,CORTELYOU ROAD,1310,80,2881
41032365,HORUS KABAB HOUSE,2127779199,AVENUE B,93,54,10347
50038864,HUNAN PARK,2122226511,COLUMBUS AVENUE,721,19,19691
50032918,EMPANADAS MONUMENTAL,9174751925,BROADWAY,3477,51,20796
50006109,THE NEW RANCH,7189910708,WESTCHESTER AVENUE,1619,2,21010
41042104,PATES PLUS BAKERY,7184689868,SPRINGFIELD BOULEVARD,97-15,7,9095
40400483,STARBUCKS,2127211267,BROADWAY,2252,13,19428
50098362,NICE FISH & NOODLE HOUSE,6469520285,ELIZABETH STREET,14,19,8953
40849504,BOULEVARD TAVERN,7182270892,HYLAN BOULEVARD,4263,2,79
50045256,KENNEDY FRIED CHICKEN,7184675039,MACDOUGAL STREET,17,17,5042
41594948,MOE'S GOURMET FOOD & PIZZA,7183536100,WHITESTONE EXPRESSWAY,3050,2,18469
50078373,BAMBOO YA,7182688388,AUSTIN STREET,69-12,47,9961
50008870,TACOS EL DORADO,7188566677,FLATBUSH AVENUE,763A,53,3555
50051434,PARADE CAFE,7184385445,CATON AVENUE,622,69,3275
41352188,WHISKEY TAVERN,2123749119,BAXTER STREET,79,2,9041
40597074,CAFFE' ROMEO,7182323131,20 AVENUE,7111,13,1397
41291910,FIVE GUYS FAMOUS BURGERS AND FRIES,2124599600,WEST   55 STREET,43,37,17181
50003914,NEW JIN XIN RESATURANT,7188372820,18 AVENUE,7102,19,1500
50045642,THAI SLIDERS,2126750080,8TH AVE,150,80,12845
40824512,COURTYARD BY MARRIOTT,7188482121,NORTH CONDUIT AVENUE,14511,2,4127
41383631,DUNKIN',2126083512,CHURCH STREET,130,27,8581
41236780,CLASSIC QUIZINE,7188683268,BEACH   20 STREET,713,16,983
41610636,RESOBOX,7187843680,27 STREET,41-26,47,14759
40391121,LAZZARAS PIZZA CAFE,2129447792,WEST   38 STREET,221,62,15240
50053112,MODERN LOVE,5034811766,UNION AVENUE,317,82,8051
50086076,LA CHOLITA MEXICANA,7182565646,NEW UTRECHT AVENUE,6410,53,1856
50005653,NEW TEXAS FRIED CHICKEN & PIZZA,7186004447,BROADWAY,64-01,2,14428
41577737,COULEUR CAFE,7187886600,7 AVENUE,435,13,3935
50073180,MATTO EXPRESS,2122444281,EAST   40 STREET,114,13,14578
41294887,HAMPTON INN & SUITES,7184771600,SOUTH AVENUE,1120,22,1347
50068334,CAFFE MARCHIO/VINI E FRITTI,2126513833,EAST   29 STREET,29,46,13359
41154403,UNION HALL,7186384400,UNION STREET,702,2,4766
50000976,MADE IN MEXICO,6467264849,10 AVENUE,3950,53,22471
40865775,FRATELLI PIZZA,7183587188,162 STREET,40-36,62,17047
50096199,THANK YOU CAFE,9173316910,BEACH  116 STREET,214,2,427
50013984,BIBBLE AND SIP,2125867579,WEST   51 STREET,253,7,17242
40580639,UDON WEST,6466915269,ST MARKS PLACE,11,47,11153
40530159,MONA'S,2123533780,AVENUE B,224,2,11120
50017042,ISADORA'S CAFE,2128885656,EAST   52 STREET,16,26,16467
50082684,TAQUERIA LOS JARRITOS,2127402496,NAGLE AVENUE,121A,76,22217
50006420,TACOS TIJUANA,7184924369,5 AVENUE,5807,53,2882
40938424,KING'S CHEF,7189613388,WHITESTONE EXPRESSWAY,13348,19,18292
41606775,BARO,2127360029,WEST   32 STREET,34,50,14066
41385713,CAKE MIO BAKERY,7187790271,104 STREET,45-10,7,13822
50052262,ONE GIRL COOKIES,2126754996,MAIN STREET,33,13,7309
50057641,NORMA,2128890600,3 AVENUE,438,46,13154
40979119,DUNKIN',7188161917,STUYVESANT PLACE,97,27,3084
41383581,WINDIES RESTAURANT AND BAR,7187369414,JAMAICA AVENUE,216-06,16,9203
41163307,TAQUERIA SAN PEDRO,2124912644,BROADWAY,3662,53,21031
50062829,MR. COCO,7184454600,162 STREET,45-15,50,15617
50062479,DENG JI ll,9174751082,DIVISION STREET,51,19,8645
50091071,GREEN JUICE&CAFE,7187081730,31ST ST,2855,49,18180
41491940,MALAPARTE,2122552122,WASHINGTON STREET,753,46,12192
50074470,ABAITA,6468085518,EAST   49 STREET,145,48,15583
50006323,LA ISLA RESTAURANT,7184170668,MYRTLE AVENUE,1439,76,6814
50087584,HUDSON CAFE,2123901724,HUDSON STREET,628,13,12371
50068499,RED GINGER,7189828808,RICHMOND AVENUE,1650,58,1202
50017455,NEST RESTAURANT & BAR,7188474035,101 AVENUE,125-17,16,6242
50071468,COPPER THROAT,9172617891,LUDLOW STREET,123,80,9610
50065037,DAVID'S BAKERY,9176017790,AVENUE H,4918,7,2294
50010635,TASTY DELIGHT BAKERY,7182322000,AVENUE O,89,19,1291
50003382,DAVIO'S NORTHERN ITALIAN STEAKHOUSE,2126614810,LEXINGTON AVENUE,447,46,15084
40383067,RUSSIAN TURKISH BATHS,2125450665,EAST   10 STREET,268,66,10992
50080148,NEW HUANG JIA RESTAURANT,7188532818,8 AVENUE,4111,19,3214
41308270,FRIEDMAN'S LUNCH,2129297100,9 AVENUE,75,2,12838
50066323,NEW CHINA GARDEN,7183246666,NEREID AVENUE,724,19,22989
50060917,21ST LIC DELI & GROCERY,5166673606,21ST ST,4344,26,14502
50007074,BONAFINI,3477709746,FLATBUSH AVENUE,663,13,3678
50085068,NUEVO DON FRANCISCO RESTAURANT,7186392665,JUNCTION BLVD,4056,51,14102
50085999,BIGA,9172658453,CLINTON STREET,3,46,9907
41094080,FOOTPRINTS CAFE,7182652530,SURF AVENUE,1521,16,304
50037698,DENG JI RESTAURANT,7183583588,KISSENA BLVD,4622,19,14531
50061071,HO HO TE,6468526941,8 AVENUE,805,13,16984
50068505,SERAFINA 105,2123010664,BROADWAY,2735-2737,46,19962
41073493,NINOS RESTAURANT,7184483838,HYLAN BOULEVARD,1110,46,852
50011097,OSCAR'S PLACE,2127416479,HUDSON STREET,466,30,11593
41127492,ECUA VILLA COFFEE SHOP,7185382369,EAST  170 STREET,320,13,21306
41694244,MR. BRUNO'S PIZZA,7186518111,31 AVENUE,7563,63,16262
41063946,V CAFE,2124315888,GREENWICH STREET,345,83,9389
50058480,GREEK FELLAS,3479834092,ARTHUR KILL ROAD,1547,36,204
41341336,MIRACALI BAKERY #1,7184828840,46 STREET,4558,7,12879
41698701,CURRY KING,6466697826,COLUMBUS AVENUE,942,59,19932
50088740,CHILLATO,7184891750,154TH ST,1716,41,19328
41577304,WRAY'S CARIBBEAN AND SEAFOOD CUISINE,7187891111,MYRTLE AVENUE,503,16,6469
40516149,AZUSA OF JAPAN,2126810001,EAST   44 STREET,3,47,15378
50018705,NOSTRAND BAKERY,7183630944,NOSTRAND AVENUE,1028,13,3926
50013366,DELI & GRILL,7184921566,5 AVENUE,5425,26,3031
50064481,TUNG SUM BAKERY,9174557883,9 AVENUE,3924,7,3199
41654997,JIM'S CHINA KING,7184181288,SENECA AVENUE,563,19,7475
40367240,CHARLIES SPORTS BAR,7184781903,60TH ST. - STORE,4408,11,17552
50045961,TAI LAI RESTAURANT,7184987787,T S BOYLAND ST,990,19,4216
41112888,S & A WEST INDIAN RESTAURANT,7189252224,LIBERTY AVENUE,10306,16,5372
41630060,"DUNKIN', BASKIN ROBBINS",7189181235,WESTCHESTER AVENUE,2172,13,21185
50035490,TAIWAN BEAR HOUSE,2123469050,PELL STREET,11,4,8755
50082270,PRINCESOS NY,6464209869,SAINT NICHOLAS AVENUE,1506B,7,21885
50006308,GASTROTECA ASTORIA,7187299080,34 AVENUE,33-02,46,16324
41582631,TINY'S AND THE BAR UPSTAIRS,2123741137,WEST BROADWAY,135,2,9074
40943306,BEST-BITES RESTAURANT & BAKERY,7184623842,CHURCH AVENUE,4601,7,3469
41333632,JUICE BAR PLUS,2128670887,3 AVENUE,700,49,14882
50074231,CHOPSTIX,7188910391,NOSTRAND AVENUE,3790,21,677
50075450,NO.1 CALLE 191 PESCADERIA,6462493074,SAINT NICHOLAS AVENUE,1609,71,22062
41285411,MIKE'S CAFETERIA,7189092456,48 west 48 street,N/A,2,23056
40389504,DALLAS BBQ,2127729393,3 AVENUE,1265,9,18454
41545583,GAIA ITALIAN CAFE,6463503977,EAST HOUSTON STREET,251,46,10013
50070699,Balcon De Quito Restaurant,3479718612,SENECA AVENUE,666,51,7318
41473669,DUNKIN',7188841763,BROADWAY,5987,27,22928
50006471,NIPPORI JAPANESE RESTAURANT,6469645332,WEST   51 STREET,245,47,17228
50073337,THE CAF,6463895712,JFK INTL AIRPORT BLVD,1,2,3299
50072880,JORGE'S,7184563900,SENECA AVENUE,689,51,7267
50065555,FIVE STAR PIZZA & BURGERS,3478437342,EAST GUN HILL ROAD,295,62,22739
50059280,LOS TIGRES BAKERY,9175685379,13 AVENUE,6702,7,1871
50032595,GOEMON CURRY,2122261262,KENMARE STREET,29,47,9803
41212798,CHOKOLAT PATISSERIE,2126626096,BROADWAY,3111,33,20383
41717628,HAILE BISTRO,2126738949,AVENUE B,182,31,10916
40946369,NICK & STEF'S STEAKHOUSE,2125634444,PENN PLAZA,9,77,14752
50085447,NEW CANARSIE CHICKEN & GYRO,7182510170,REMSEN AVENUE,1206,17,2846
50068154,NEW YORK HILTON MIDTOWN,2122612150,AVENUE OF THE AMERICAS,1335,2,17160
50049779,ZIA MARIA,2125249200,WEST   23 STREET,318,63,13570
40963282,TIPICO DOMINICANO RESTAURANT,7187247917,39 AVENUE,103-10,51,14645
41488055,GUACUCO,3473053300,IRVING AVENUE,44,51,7473
50093232,BARNARD COLLEGE - MILSTEIN CENTER PEETS COFFEE,7043285090,BROADWAY,3009,13,20256
50013830,CAPRI IV DELI,7183203979,BARTOW AVENUE,2073,26,22555
40643682,WCOU RADIO / TILE BAR,2122544317,1 AVENUE,115,2,10770
50050661,DREAM EATERY,3476615640,FORT HAMILTON PARKWAY,6712,4,2113
50016605,KAVKAZKIY DVORIK,7187697003,AVENUE U,2715,52,932
50048548,KENNEDY FRIED CHICKEN,7186846364,BEDFORD PARK BLVD EAST,25,17,22624
